coronal,sagittal,transversal
"(172, 87, 4)","(166, 89, 20)","(169, 134, 28)"
"(292, 107, 6)","(116, 108, 9)","(294, 173, 25)"
"(207, 84, 3)","(125, 84, 16)","(204, 136, 27)"
"(223, 127, 5)","(154, 133, 16)","(222, 159, 25)"
"(228, 163, 7)","(170, 168, 15)","(227, 177, 20)"
"(276, 118, 6)","(92, 126, 9)","(275, 158, 26)"
"(223, 139, 5)","(149, 146, 16)","(222, 166, 22)"
"(236, 131, 5)","(155, 136, 14)","(233, 170, 23)"
"(182, 126, 2)","(134, 130, 19)","(187, 120, 24)"
"(262, 96, 3)","(151, 91, 10)","(270, 146, 27)"
"(306, 95, 4)","(161, 101, 7)","(316, 168, 26)"
"(223, 55, 4)","(111, 60, 16)","(214, 161, 30)"
"(233, 130, 4)","(115, 139, 15)","(232, 165, 24)"
"(260, 104, 3)","(161, 107, 12)","(260, 157, 26)"
"(231, 63, 3)","(137, 67, 13)","(229, 122, 26)"
"(269, 155, 4)","(172, 158, 11)","(270, 163, 23)"
"(200, 121, 3)","(161, 122, 18)","(198, 162, 22)"
"(215, 153, 3)","(109, 162, 16)","(214, 166, 23)"
"(294, 152, 6)","(182, 131, 8)","(296, 188, 20)"
"(167, 88, 3)","(139, 97, 20)","(164, 157, 24)"
"(326, 57, 7)","(136, 61, 4)","(329, 183, 27)"
"(234, 67, 5)","(101, 78, 15)","(234, 172, 27)"
"(240, 29, 4)","(161, 20, 14)","(228, 157, 31)"
"(292, 99, 3)","(148, 96, 9)","(290, 142, 24)"
"(313, 75, 6)","(116, 99, 5)","(316, 93, 26)"
"(297, 126, 3)","(159, 136, 8)","(298, 161, 22)"
"(280, 121, 7)","(131, 124, 11)","(278, 142, 22)"
"(238, 116, 3)","(163, 119, 13)","(238, 153, 26)"
"(250, 145, 6)","(154, 143, 13)","(250, 178, 19)"
"(287, 159, 4)","(127, 161, 9)","(289, 176, 22)"
"(287, 174, 5)","(133, 166, 7)","(289, 153, 19)"
"(214, 94, 5)","(128, 101, 16)","(212, 178, 27)"
"(305, 158, 7)","(155, 159, 8)","(307, 156, 20)"
"(228, 84, 4)","(142, 95, 16)","(227, 174, 27)"
"(289, 77, 5)","(180, 79, 9)","(291, 161, 25)"
"(208, 136, 6)","(126, 146, 17)","(229, 147, 24)"
"(319, 87, 5)","(134, 87, 6)","(321, 159, 26)"
"(271, 171, 5)","(139, 172, 11)","(272, 156, 21)"
"(297, 146, 3)","(136, 151, 8)","(298, 132, 22)"
"(231, 151, 4)","(141, 155, 14)","(229, 167, 21)"
"(285, 134, 3)","(133, 128, 9)","(286, 134, 25)"
"(320, 124, 3)","(151, 124, 6)","(322, 143, 25)"
"(225, 170, 4)","(153, 163, 16)","(224, 161, 21)"
"(285, 62, 5)","(177, 52, 8)","(286, 169, 29)"
"(196, 94, 3)","(93, 104, 17)","(193, 115, 24)"
"(216, 117, -1)","(128, 118, 15)","(215, 133, 26)"
"(297, 166, 6)","(186, 168, 8)","(298, 192, 21)"
"(228, 160, 3)","(147, 169, 15)","(230, 123, 19)"
"(283, 176, 7)","(185, 164, 10)","(284, 187, 20)"
"(213, 152, 6)","(106, 155, 17)","(211, 184, 22)"
"(209, 52, 5)","(122, 56, 16)","(207, 158, 29)"
"(278, 43, 4)","(181, 13, 10)","(279, 150, 27)"
"(279, 97, 2)","(146, 99, 10)","(280, 145, 26)"
"(233, 173, 8)","(167, 143, 14)","(241, 162, 20)"
"(216, 165, 6)","(173, 170, 15)","(214, 178, 22)"
"(281, 197, 4)","(151, 193, 9)","(282, 181, 20)"
"(216, 139, 4)","(164, 142, 16)","(215, 167, 23)"
"(310, 153, 3)","(147, 148, 7)","(310, 152, 22)"
"(205, 101, 7)","(160, 104, 17)","(202, 184, 23)"
"(231, 156, 4)","(148, 156, 14)","(227, 139, 20)"
"(223, 76, 3)","(146, 79, 16)","(209, 162, 29)"
"(271, 190, 7)","(156, 190, 10)","(272, 204, 19)"
"(226, 103, 3)","(125, 110, 16)","(225, 156, 26)"
"(315, 94, 4)","(171, 99, 6)","(317, 151, 26)"
"(238, 148, 3)","(153, 153, 13)","(238, 159, 22)"
"(223, 97, 4)","(142, 90, 14)","(226, 148, 25)"
"(230, 154, 5)","(158, 150, 14)","(229, 168, 20)"
"(223, 135, 2)","(142, 148, 16)","(222, 130, 24)"
"(216, 193, 6)","(145, 195, 15)","(213, 156, 22)"
"(288, 123, 5)","(180, 125, 9)","(289, 164, 24)"
"(228, 111, 5)","(117, 113, 15)","(227, 150, 22)"
"(250, 89, 5)","(150, 86, 12)","(249, 141, 28)"
"(300, 98, 4)","(152, 101, 8)","(301, 163, 25)"
"(249, 94, 5)","(139, 90, 12)","(253, 156, 26)"
"(289, 62, 3)","(173, 62, 9)","(291, 160, 28)"
"(287, 133, 3)","(127, 154, 8)","(289, 149, 22)"
"(315, 133, 4)","(160, 138, 6)","(318, 144, 23)"
"(202, 148, 1)","(142, 147, 17)","(200, 151, 21)"
"(270, 131, 4)","(161, 138, 11)","(271, 165, 22)"
"(278, 145, 4)","(166, 134, 10)","(279, 172, 22)"
"(228, 56, 7)","(101, 60, 15)","(227, 166, 28)"
"(278, 153, 4)","(134, 161, 10)","(279, 161, 22)"
"(311, 127, 5)","(97, 135, 7)","(312, 110, 22)"
"(186, 102, 4)","(161, 103, 19)","(184, 171, 26)"
"(286, 148, 3)","(134, 142, 8)","(287, 162, 23)"
"(261, 87, 6)","(120, 102, 11)","(262, 142, 25)"
"(280, 113, 4)","(154, 125, 10)","(285, 175, 24)"
"(217, 92, 5)","(141, 95, 15)","(215, 126, 25)"
"(217, 160, 6)","(152, 162, 16)","(215, 165, 21)"
"(302, 48, 5)","(151, 40, 7)","(302, 170, 29)"
"(293, 149, 5)","(91, 152, 8)","(294, 162, 21)"
"(205, 86, 5)","(144, 90, 16)","(211, 151, 26)"
"(245, 212, 3)","(162, 211, 12)","(247, 167, 17)"
"(279, 148, 4)","(172, 156, 10)","(279, 168, 24)"
"(185, 80, 4)","(129, 86, 19)","(182, 144, 27)"
"(308, 63, 4)","(104, 67, 7)","(309, 146, 28)"
"(305, 150, 4)","(159, 155, 7)","(308, 162, 20)"
"(283, 147, 4)","(171, 144, 9)","(296, 172, 23)"
"(329, 236, 21)","(356, 224, 4)","(333, 358, 14)"
"(214, 127, 4)","(152, 131, 16)","(221, 141, 22)"
"(223, 113, 4)","(162, 123, 16)","(222, 179, 25)"
"(250, 50, 3)","(140, 51, 12)","(250, 152, 28)"
"(289, 109, 4)","(144, 104, 9)","(290, 159, 26)"
"(194, 8, 5)","(105, 26, 18)","(191, 190, 32)"
"(291, 158, 4)","(91, 157, 7)","(302, 161, 20)"
"(223, 176, 4)","(116, 174, 14)","(222, 121, 19)"
"(271, 101, 4)","(145, 107, 11)","(270, 151, 26)"
"(232, 128, 4)","(132, 169, 15)","(231, 163, 20)"
"(232, 127, 5)","(155, 139, 15)","(231, 175, 23)"
"(294, 120, 5)","(159, 120, 9)","(295, 142, 24)"
"(272, 173, 6)","(134, 180, 11)","(273, 174, 19)"
"(287, 96, 4)","(172, 87, 9)","(289, 171, 27)"
"(288, 181, 3)","(164, 184, 9)","(289, 162, 21)"
"(251, 104, 3)","(150, 107, 13)","(251, 152, 26)"
"(316, 43, 5)","(117, 49, 8)","(314, 158, 31)"
"(281, 177, 3)","(176, 184, 9)","(282, 156, 19)"
"(297, 75, 3)","(154, 80, 8)","(298, 160, 30)"
"(297, 127, 3)","(149, 138, 8)","(298, 160, 22)"
"(294, 163, 4)","(145, 149, 9)","(295, 162, 22)"
"(294, 103, 5)","(127, 105, 9)","(295, 164, 26)"
"(261, 28, 6)","(117, 34, 11)","(261, 183, 30)"
"(250, 162, 7)","(116, 153, 13)","(250, 189, 18)"
"(214, 135, 4)","(172, 136, 16)","(212, 168, 23)"
"(229, 112, 4)","(133, 112, 15)","(225, 160, 26)"
"(187, 132, 2)","(132, 129, 16)","(189, 134, 22)"
"(294, 139, 6)","(120, 151, 9)","(295, 191, 22)"
"(201, 114, 2)","(137, 119, 16)","(199, 136, 24)"
"(294, 70, 3)","(155, 71, 8)","(296, 163, 29)"
"(294, 131, 5)","(84, 145, 8)","(295, 162, 20)"
"(307, 168, 5)","(124, 155, 7)","(308, 161, 21)"
"(293, 174, 2)","(155, 180, 7)","(296, 143, 21)"
"(297, 151, 4)","(115, 140, 8)","(299, 120, 22)"
"(317, 148, 4)","(145, 149, 6)","(319, 153, 20)"
"(251, 173, 4)","(160, 176, 13)","(219, 152, 19)"
"(252, 144, 6)","(151, 147, 12)","(250, 117, 22)"
"(281, 128, 5)","(166, 128, 9)","(345, 168, 22)"
"(214, 132, 3)","(160, 134, 16)","(212, 153, 21)"
"(239, 150, 3)","(172, 153, 14)","(238, 162, 21)"
"(247, 160, 2)","(147, 158, 12)","(247, 142, 21)"
"(223, 121, 4)","(157, 128, 16)","(222, 179, 21)"
"(218, 150, 6)","(149, 147, 15)","(220, 139, 22)"
"(216, 135, 3)","(129, 140, 16)","(215, 146, 24)"
"(280, 163, 3)","(156, 170, 10)","(280, 151, 24)"
"(291, 145, 2)","(147, 145, 8)","(291, 142, 19)"
"(232, 143, 5)","(105, 147, 15)","(231, 155, 22)"
"(250, 149, 5)","(162, 157, 13)","(250, 156, 21)"
"(283, 165, 5)","(162, 165, 10)","(281, 163, 20)"
"(306, 147, 2)","(132, 145, 7)","(308, 148, 21)"
"(278, 138, 3)","(160, 136, 10)","(279, 169, 21)"
"(223, 155, 3)","(149, 157, 16)","(222, 165, 21)"
"(283, 175, 5)","(158, 168, 9)","(284, 171, 17)"
"(278, 165, 4)","(170, 165, 10)","(288, 169, 19)"
"(233, 151, 3)","(156, 156, 15)","(231, 144, 22)"
"(283, 129, 4)","(137, 134, 9)","(284, 156, 20)"
"(239, 155, 4)","(113, 156, 13)","(238, 131, 20)"
"(260, 140, 4)","(157, 153, 12)","(260, 145, 22)"
"(228, 137, 5)","(128, 141, 14)","(228, 150, 21)"
"(206, 157, 4)","(103, 150, 18)","(204, 181, 21)"
"(287, 131, 4)","(168, 142, 9)","(289, 174, 21)"
"(232, 138, 6)","(157, 147, 15)","(231, 189, 20)"
"(201, 147, 4)","(153, 151, 17)","(199, 155, 21)"
"(243, 186, 4)","(158, 191, 12)","(260, 148, 18)"
"(295, 156, 3)","(166, 172, 8)","(297, 153, 22)"
"(210, 149, 2)","(144, 143, 14)","(166, 141, 23)"
"(269, 152, 5)","(128, 173, 11)","(270, 163, 20)"
"(241, 144, 6)","(170, 145, 14)","(241, 187, 21)"
"(236, 152, 4)","(157, 164, 13)","(236, 167, 21)"
"(305, 143, 3)","(120, 134, 8)","(300, 135, 22)"
"(293, 146, 4)","(139, 158, 8)","(344, 158, 22)"
"(289, 186, 7)","(172, 168, 9)","(291, 186, 18)"
"(233, 126, 6)","(151, 125, 15)","(232, 171, 23)"
"(251, 160, 3)","(160, 163, 13)","(250, 157, 22)"
"(242, 167, 4)","(151, 170, 12)","(242, 163, 20)"
"(261, 163, 4)","(137, 172, 11)","(261, 142, 19)"
"(228, 171, 6)","(149, 172, 13)","(236, 172, 20)"
"(299, 127, 3)","(120, 124, 9)","(301, 147, 24)"
"(213, 136, 5)","(88, 142, 16)","(212, 163, 21)"
"(304, 149, 3)","(146, 146, 6)","(305, 144, 21)"
"(228, 155, 5)","(113, 156, 15)","(227, 145, 21)"
"(228, 158, 6)","(109, 161, 14)","(227, 143, 21)"
"(260, 187, 6)","(184, 191, 12)","(260, 177, 22)"
"(301, 93, 3)","(154, 97, 8)","(302, 143, 25)"
"(250, 132, 4)","(155, 136, 13)","(250, 150, 20)"
"(229, 154, 2)","(137, 153, 15)","(230, 154, 21)"
"(269, 166, 3)","(153, 170, 11)","(270, 147, 18)"
"(278, 112, 4)","(111, 119, 10)","(279, 160, 23)"
"(283, 144, 5)","(170, 146, 9)","(284, 179, 21)"
"(235, 163, 4)","(160, 160, 13)","(236, 178, 20)"
"(228, 150, 6)","(96, 161, 15)","(227, 139, 22)"
"(270, 153, 6)","(111, 157, 10)","(270, 164, 20)"
"(279, 134, 3)","(165, 139, 10)","(279, 154, 23)"
"(293, 126, 3)","(87, 134, 8)","(294, 140, 22)"
"(249, 190, 7)","(116, 191, 12)","(249, 183, 18)"
"(249, 151, 4)","(178, 153, 13)","(250, 174, 22)"
"(259, 169, 5)","(160, 179, 11)","(262, 149, 21)"
"(185, 108, 4)","(84, 111, 18)","(182, 144, 26)"
"(250, 170, 3)","(178, 178, 13)","(250, 158, 22)"
"(289, 159, 3)","(159, 163, 9)","(290, 129, 20)"
"(223, 125, 3)","(151, 134, 16)","(222, 155, 22)"
"(283, 128, 5)","(167, 123, 9)","(285, 166, 21)"
"(306, 135, 4)","(158, 146, 7)","(308, 169, 23)"
"(250, 144, 2)","(153, 145, 13)","(250, 153, 19)"
"(227, 127, 5)","(140, 135, 14)","(226, 137, 22)"
"(287, 160, 2)","(162, 161, 9)","(289, 153, 22)"
"(300, 188, 3)","(151, 188, 8)","(301, 160, 21)"
"(283, 123, 2)","(134, 126, 9)","(284, 143, 23)"
"(212, 149, 5)","(164, 150, 16)","(211, 178, 20)"
"(280, 136, 4)","(157, 140, 10)","(281, 160, 23)"
"(241, 180, 5)","(176, 182, 14)","(241, 173, 21)"
"(211, 130, 4)","(134, 134, 16)","(209, 163, 21)"
"(280, 147, 3)","(149, 153, 10)","(280, 145, 20)"
"(261, 163, 8)","(158, 168, 12)","(261, 176, 19)"
"(286, 166, 4)","(147, 167, 9)","(300, 131, 21)"
"(188, 115, 2)","(137, 121, 18)","(185, 138, 23)"
"(242, 168, 4)","(166, 172, 14)","(241, 163, 21)"
"(240, 138, 5)","(168, 142, 14)","(240, 156, 23)"
"(259, 150, 5)","(134, 153, 12)","(260, 138, 20)"
"(240, 139, 4)","(153, 142, 14)","(240, 165, 21)"
"(221, 156, 3)","(152, 159, 15)","(219, 137, 22)"
"(317, 141, 4)","(163, 129, 6)","(318, 167, 22)"
"(230, 152, 5)","(134, 153, 12)","(230, 188, 22)"
"(223, 161, 5)","(182, 165, 16)","(222, 178, 21)"
"(200, 125, 5)","(124, 132, 16)","(212, 116, 21)"
"(281, 183, 4)","(153, 182, 10)","(281, 158, 19)"
"(297, 127, 4)","(170, 136, 8)","(298, 166, 22)"
"(227, 162, 5)","(162, 167, 14)","(226, 170, 20)"
"(289, 151, 3)","(162, 153, 9)","(290, 137, 20)"
"(288, 163, 3)","(147, 168, 9)","(287, 154, 20)"
"(275, 168, 3)","(137, 163, 11)","(274, 156, 20)"
"(239, 172, 6)","(155, 191, 14)","(239, 166, 20)"
"(221, 167, 2)","(162, 170, 15)","(220, 156, 20)"
"(283, 149, 3)","(143, 147, 8)","(288, 157, 21)"
"(171, 158, 3)","(109, 159, 17)","(168, 100, 21)"
"(247, 154, 3)","(103, 163, 12)","(247, 129, 21)"
"(245, 122, 4)","(149, 136, 12)","(250, 125, 23)"
"(165, 98, 3)","(97, 103, 20)","(161, 155, 24)"
"(269, 148, 4)","(155, 149, 11)","(270, 159, 23)"
"(297, 150, 4)","(160, 168, 8)","(298, 163, 20)"
"(250, 143, 3)","(149, 151, 12)","(251, 148, 22)"
"(290, 145, 4)","(155, 151, 9)","(292, 164, 22)"
"(280, 148, 3)","(149, 149, 10)","(281, 158, 22)"
"(309, 165, 3)","(166, 168, 7)","(311, 174, 22)"
"(221, 138, 4)","(170, 142, 15)","(219, 165, 21)"
"(239, 138, 3)","(145, 149, 14)","(241, 159, 20)"
"(260, 132, 4)","(162, 132, 12)","(260, 155, 20)"
"(250, 180, 9)","(178, 174, 13)","(250, 194, 17)"
"(259, 175, 2)","(162, 170, 11)","(264, 150, 17)"
"(251, 163, 4)","(163, 163, 13)","(250, 162, 21)"
"(230, 130, 3)","(157, 132, 15)","(229, 154, 23)"
"(297, 169, 5)","(145, 178, 8)","(298, 155, 18)"
"(251, 148, 4)","(88, 159, 13)","(250, 155, 20)"
"(305, 148, 4)","(118, 151, 7)","(308, 159, 23)"
"(239, 154, 7)","(109, 161, 14)","(238, 166, 21)"
"(223, 137, 5)","(174, 139, 16)","(222, 174, 23)"
"(242, 189, 4)","(147, 188, 14)","(240, 160, 18)"
"(287, 156, 4)","(163, 158, 9)","(289, 174, 23)"
"(269, 141, 3)","(149, 155, 11)","(262, 158, 23)"
"(237, 150, 3)","(128, 149, 13)","(237, 136, 22)"
"(229, 147, 4)","(162, 134, 14)","(228, 152, 21)"
"(272, 143, 3)","(144, 146, 9)","(272, 154, 20)"
"(233, 177, 5)","(165, 173, 15)","(232, 173, 22)"
"(297, 144, 5)","(111, 147, 8)","(298, 180, 22)"
"(325, 142, 3)","(177, 142, 6)","(327, 161, 23)"
"(269, 128, 3)","(153, 130, 11)","(270, 156, 22)"
"(288, 142, 4)","(125, 152, 9)","(289, 136, 21)"
"(297, 144, 4)","(170, 146, 8)","(299, 166, 22)"
"(249, 167, 5)","(115, 177, 12)","(246, 141, 19)"
"(239, 133, 7)","(145, 132, 14)","(238, 184, 20)"
"(230, 143, 5)","(150, 136, 15)","(238, 150, 21)"
"(283, 131, 7)","(133, 135, 10)","(284, 170, 22)"
"(301, 168, 3)","(172, 170, 8)","(302, 159, 19)"
"(310, 131, 5)","(153, 130, 6)","(312, 176, 23)"
"(241, 133, 4)","(124, 140, 14)","(242, 157, 24)"
"(233, 177, 3)","(118, 192, 15)","(231, 131, 17)"
"(306, 116, 2)","(151, 124, 7)","(308, 155, 24)"
"(216, 165, 3)","(140, 165, 16)","(215, 137, 20)"
"(228, 141, 5)","(88, 141, 15)","(227, 150, 22)"
"(238, 149, 7)","(150, 160, 12)","(238, 142, 20)"
"(217, 174, 4)","(151, 184, 15)","(219, 148, 21)"
"(278, 161, 3)","(168, 163, 10)","(279, 168, 22)"
"(319, 163, 6)","(166, 127, 6)","(322, 181, 24)"
"(294, 148, 4)","(145, 155, 8)","(296, 149, 23)"
"(256, 172, 5)","(157, 170, 11)","(257, 165, 18)"
"(270, 141, 3)","(175, 142, 11)","(270, 167, 20)"
"(316, 124, 2)","(99, 132, 7)","(318, 156, 23)"
"(246, 161, 3)","(155, 163, 13)","(246, 155, 23)"
"(223, 146, 3)","(155, 149, 16)","(222, 159, 22)"
"(278, 142, 3)","(124, 155, 10)","(279, 161, 21)"
"(254, 190, 6)","(172, 185, 13)","(252, 182, 17)"
"(218, 152, 4)","(168, 157, 15)","(219, 161, 21)"
"(268, 166, 5)","(164, 168, 9)","(316, 170, 20)"
"(287, 169, 3)","(144, 167, 9)","(287, 163, 20)"
"(240, 153, 3)","(147, 139, 13)","(238, 163, 20)"
"(287, 149, 2)","(141, 154, 9)","(289, 138, 20)"
"(249, 155, 4)","(136, 155, 12)","(249, 154, 21)"
"(286, 150, 5)","(105, 130, 8)","(291, 148, 22)"
"(233, 126, 4)","(149, 129, 15)","(231, 158, 20)"
"(291, 162, 5)","(135, 145, 8)","(293, 136, 20)"
"(325, 129, 4)","(136, 139, 9)","(286, 144, 22)"
"(278, 124, 4)","(167, 121, 10)","(314, 179, 23)"
"(223, 129, 3)","(123, 138, 16)","(205, 117, 23)"
"(237, 137, 4)","(136, 140, 13)","(237, 159, 22)"
"(305, 114, 2)","(141, 119, 7)","(308, 147, 23)"
"(277, 172, 4)","(148, 162, 10)","(277, 163, 19)"
"(289, 146, 4)","(164, 149, 9)","(290, 167, 22)"
"(295, 176, 7)","(154, 178, 8)","(295, 157, 20)"
"(259, 155, 5)","(165, 164, 11)","(260, 161, 21)"
"(294, 147, 4)","(147, 159, 8)","(296, 123, 21)"
"(287, 153, 5)","(175, 155, 9)","(289, 183, 22)"
"(219, 132, 5)","(145, 127, 16)","(212, 175, 23)"
"(278, 151, 4)","(140, 146, 9)","(274, 149, 20)"
"(214, 161, 7)","(112, 156, 15)","(209, 153, 21)"
"(215, 178, 5)","(106, 181, 15)","(213, 178, 20)"
"(260, 176, 4)","(171, 174, 12)","(260, 161, 17)"
"(295, 156, 7)","(141, 154, 11)","(290, 123, 21)"
"(288, 138, 4)","(156, 143, 9)","(289, 163, 22)"
"(234, 138, 7)","(149, 142, 14)","(232, 148, 21)"
"(295, 141, 4)","(158, 152, 8)","(297, 177, 23)"
"(212, 137, 4)","(143, 123, 16)","(210, 164, 22)"
"(283, 133, 5)","(110, 140, 9)","(296, 148, 23)"
"(280, 148, 5)","(161, 152, 10)","(280, 170, 21)"
"(240, 137, 5)","(153, 144, 14)","(240, 174, 18)"
"(232, 155, 5)","(141, 154, 15)","(231, 180, 21)"
"(299, 163, 3)","(148, 164, 8)","(288, 138, 20)"
"(278, 140, 3)","(157, 143, 10)","(279, 159, 23)"
"(228, 130, 5)","(89, 136, 15)","(227, 149, 22)"
"(272, 144, 5)","(170, 142, 10)","(278, 162, 21)"
